,Rooms,Price,Total Space,Living Space,Kitchen Space,City center distance,Metro distance,Walk,Telephone,Balcon,Floor,Floor Number,Market Type
239,2,10500000.0,48.0,27.0,7.0,3.816566424844689,20.0,1.0,1.0,0.0,2.0,8.0,0.0
240,2,10500000.0,35.0,27.0,6.0,3.6711572097768337,3.0,1.0,0.0,0.0,4.0,9.0,0.0
241,2,10598345.0,61.0,35.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,3.0,8.0,0.0
242,2,10598345.0,61.0,61.0,1.0,4.101181851472022,5.0,1.0,0.0,1.0,3.0,6.0,0.0
243,2,10598345.0,61.0,0.0,1.0,4.079333572472215,9.0,1.0,1.0,0.0,3.0,6.0,0.0
244,2,10600000.0,44.0,29.0,6.0,2.904386745141798,3.0,1.0,0.0,0.0,2.0,5.0,0.0
245,1,10661503.0,60.0,60.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,60.0,0.0
246,2,10817568.0,51.0,30.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,1.0,5.0,0.0
247,1,10817568.0,51.0,25.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,1.0,5.0,0.0
248,1,10817568.0,51.0,51.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,1.0,51.0,0.0
249,1,10859151.0,47.0,47.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,47.0,0.0
250,1,10900000.0,35.0,19.0,9.0,4.665069931623464,5.0,1.0,1.0,0.0,6.0,14.0,0.0
251,2,10900000.0,43.0,32.0,6.0,4.6131545796507485,7.0,1.0,1.0,0.0,5.0,9.0,0.0
252,3,57500000.0,97.0,0.0,0.0,1.99673264070285,0.0,0.0,0.0,0.0,14.0,14.0,0.0
253,2,68000000.0,99.0,80.0,15.0,2.613797713825076,10.0,1.0,0.0,0.0,7.0,10.0,0.0
254,2,50000000.0,75.0,28.0,21.0,4.191008758620651,5.0,1.0,1.0,0.0,6.0,12.0,0.0
255,1,10900000.0,34.0,19.0,6.0,1.6286734739815916,10.0,1.0,1.0,0.0,3.0,10.0,0.0
256,1,10900000.0,40.0,20.0,8.0,3.9729686680471294,1.0,1.0,1.0,0.0,3.0,17.0,0.0
257,2,10900000.0,56.0,36.0,9.0,3.065327405610823,7.0,1.0,1.0,0.0,3.0,7.0,0.0
258,1,10900000.0,39.0,32.0,8.0,4.0793683027816625,5.0,1.0,1.0,0.0,6.0,9.0,0.0
259,1,10900000.0,45.0,19.0,22.0,3.2292834183835817,9.0,1.0,1.0,0.0,2.0,12.0,0.0
260,2,10900000.0,45.0,19.0,22.0,3.2292834183835817,5.0,1.0,0.0,0.0,2.0,12.0,0.0
261,2,10900000.0,44.0,28.0,6.0,3.67202092831329,7.0,1.0,1.0,0.0,7.0,12.0,0.0
262,2,10950000.0,67.0,50.0,1.0,3.7202700147039853,9.0,1.0,0.0,0.0,2.0,4.0,0.0
263,2,10958128.0,56.0,56.0,1.0,4.126903486073463,5.0,1.0,0.0,1.0,1.0,6.0,0.0
264,2,10987111.0,50.0,29.0,9.0,3.796821794895556,8.0,1.0,1.0,0.0,9.0,9.0,0.0
265,2,10987000.0,48.0,32.0,7.0,3.796821794895556,8.0,1.0,0.0,0.0,9.0,9.0,0.0
266,2,10999000.0,40.0,25.0,6.0,4.504229831552013,5.0,1.0,1.0,0.0,4.0,5.0,0.0
267,2,11000000.0,43.0,30.0,6.0,4.172535071187676,5.0,1.0,0.0,0.0,6.0,8.0,0.0
268,2,11000000.0,47.0,30.0,8.0,3.7665586054657276,6.0,1.0,0.0,0.0,2.0,6.0,0.0
269,1,11000000.0,31.0,18.0,6.0,2.6391883918739887,10.0,1.0,1.0,0.0,3.0,5.0,0.0
270,1,11000000.0,37.0,17.0,9.0,2.883746764475803,0.0,0.0,0.0,0.0,4.0,9.0,0.0
271,1,11000000.0,39.0,20.0,8.0,3.2055858272965994,5.0,1.0,0.0,0.0,2.0,14.0,0.0
272,1,11000000.0,39.0,20.0,10.0,3.8884792296305157,3.0,1.0,0.0,0.0,7.0,8.0,0.0
273,1,11000000.0,37.0,20.0,9.0,4.102050062120662,10.0,1.0,1.0,0.0,3.0,7.0,0.0
274,2,11000000.0,38.0,23.0,6.0,3.166169910236865,11.0,1.0,1.0,0.0,4.0,14.0,0.0
275,1,11000000.0,31.0,18.0,6.0,3.2141602883236695,9.0,1.0,1.0,0.0,8.0,8.0,0.0
276,1,11000000.0,39.0,21.0,7.0,1.9691467931969378,1.0,1.0,1.0,0.0,11.0,15.0,0.0
277,2,11000000.0,39.0,22.0,7.0,3.7592863985316005,11.0,1.0,1.0,0.0,1.0,9.0,0.0
278,1,11094266.0,47.0,47.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,5.0,47.0,0.0
279,1,11150000.0,28.0,0.0,1.0,2.8059534874909,7.0,1.0,0.0,0.0,1.0,8.0,0.0
280,2,49500000.0,75.0,49.0,21.0,4.191008758620651,4.0,1.0,1.0,1.0,6.0,12.0,0.0
281,3,64000000.0,102.0,75.0,24.0,2.613797713825076,10.0,1.0,0.0,1.0,5.0,10.0,0.0
282,5,35000000.0,155.0,110.0,13.0,3.4178806859660193,13.0,1.0,0.0,0.0,4.0,6.0,0.0
283,1,11160000.0,28.0,0.0,1.0,2.8059534874909,10.0,1.0,0.0,0.0,1.0,8.0,0.0
284,1,11160000.0,27.0,22.0,8.0,2.470624387921546,10.0,1.0,1.0,0.0,1.0,8.0,0.0
285,3,11200000.0,60.0,46.0,6.0,4.314274828747526,12.0,1.0,0.0,0.0,4.0,5.0,0.0
286,1,11200000.0,30.0,16.0,6.0,1.734975246482913,7.0,1.0,1.0,0.0,1.0,8.0,0.0
287,3,11200000.0,78.0,43.0,9.0,6.1968694875043715,7.0,1.0,1.0,0.0,1.0,9.0,0.0
288,1,11249465.0,38.0,20.0,6.0,2.9535529068609896,8.0,1.0,1.0,0.0,2.0,7.0,0.0
289,4,11300000.0,73.0,51.0,9.0,5.172793724015392,10.0,1.0,1.0,0.0,4.0,5.0,0.0
290,2,11300000.0,44.0,31.0,6.0,3.0524149995355225,5.0,1.0,0.0,0.0,6.0,9.0,0.0
291,2,11368000.0,39.0,0.0,1.0,4.0793683027816625,5.0,1.0,0.0,0.0,7.0,8.0,0.0
292,3,11390000.0,54.0,30.0,1.0,5.191052503795276,5.0,1.0,0.0,0.0,2.0,5.0,0.0
293,1,11400000.0,35.0,15.0,10.0,3.577770620058787,5.0,1.0,0.0,0.0,8.0,12.0,0.0
294,1,11400000.0,43.0,20.0,14.0,4.538073126410774,5.0,1.0,1.0,0.0,9.0,12.0,0.0
295,2,11500000.0,38.0,23.0,7.0,3.871113871652621,5.0,1.0,1.0,0.0,9.0,12.0,0.0
296,1,11500000.0,44.0,24.0,10.0,2.325670272546475,10.0,1.0,1.0,0.0,10.0,14.0,0.0
297,2,11500000.0,36.0,21.0,7.0,2.982191678877613,5.0,1.0,0.0,0.0,3.0,9.0,0.0
298,2,11500000.0,40.0,23.0,6.0,2.567511544161518,3.0,1.0,1.0,0.0,4.0,9.0,0.0
299,2,11500000.0,65.0,38.0,10.0,4.1886730768216776,7.0,1.0,1.0,0.0,3.0,6.0,0.0
300,2,11500000.0,48.0,17.0,7.0,3.796821794895556,8.0,1.0,1.0,0.0,3.0,9.0,0.0
301,1,11500000.0,40.0,19.0,8.0,4.091527675007864,1.0,1.0,1.0,0.0,6.0,17.0,0.0
302,2,11530000.0,52.0,36.0,7.0,2.90625073706639,5.0,1.0,1.0,1.0,5.0,8.0,0.0
303,3,11650000.0,56.0,34.0,6.0,4.296653715298196,11.0,1.0,1.0,0.0,8.0,9.0,0.0
304,2,11650000.0,50.0,33.0,7.0,4.53791671368877,5.0,1.0,1.0,0.0,7.0,12.0,0.0
305,2,11700000.0,52.0,34.0,10.0,5.9934167810219465,15.0,1.0,0.0,0.0,6.0,14.0,0.0
306,1,11720000.0,39.0,17.0,10.0,2.981107150699286,9.0,1.0,1.0,0.0,9.0,16.0,0.0
307,2,11800000.0,53.0,30.0,9.0,3.826736168805864,6.0,1.0,1.0,0.0,1.0,12.0,0.0
308,4,271262118.0,224.0,198.0,16.0,1.916276817744196,10.0,1.0,1.0,0.0,2.0,7.0,0.0
309,1,29634768.0,68.0,26.0,12.0,3.8579717924839882,5.0,1.0,0.0,0.0,7.0,13.0,0.0
310,3,55000000.0,113.0,71.0,16.0,3.510958734195867,7.0,1.0,0.0,0.0,6.0,12.0,0.0
311,2,11850000.0,38.0,23.0,6.0,3.871113871652621,3.0,1.0,1.0,0.0,9.0,12.0,0.0
312,2,11890000.0,51.0,29.0,9.0,4.919373059183345,10.0,1.0,1.0,1.0,6.0,12.0,0.0
313,2,11900000.0,43.0,28.0,6.0,3.1911832093237793,8.0,1.0,1.0,0.0,8.0,9.0,0.0
314,2,11900000.0,55.0,37.0,10.0,4.178054112739677,13.0,1.0,1.0,0.0,2.0,5.0,0.0
315,2,11900000.0,52.0,31.0,8.0,4.283861308419756,3.0,1.0,1.0,0.0,3.0,16.0,0.0
316,1,11929794.0,47.0,47.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,47.0,0.0
317,2,11950000.0,45.0,29.0,6.0,3.925996609513647,5.0,1.0,0.0,0.0,2.0,9.0,0.0
318,2,11980000.0,62.0,33.0,10.0,3.864081414594447,2.0,1.0,0.0,0.0,7.0,7.0,0.0
319,1,12000000.0,37.0,14.0,8.0,2.7977966536418486,4.0,1.0,1.0,0.0,2.0,14.0,0.0
320,2,12000000.0,60.0,36.0,6.0,4.802956731477395,8.0,1.0,0.0,0.0,5.0,16.0,0.0
321,2,12000000.0,35.0,25.0,6.0,3.1387376181281637,4.0,1.0,1.0,0.0,2.0,8.0,0.0
322,3,12000000.0,51.0,33.0,6.0,3.9990102745558973,8.0,1.0,1.0,0.0,6.0,9.0,0.0
323,1,12000000.0,45.0,22.0,12.0,4.125159198878851,3.0,1.0,1.0,0.0,15.0,18.0,0.0
324,3,12000000.0,55.0,45.0,6.0,3.972424253550846,3.0,1.0,0.0,0.0,4.0,12.0,0.0
325,2,12000000.0,64.0,38.0,10.0,4.122249570940495,4.0,1.0,1.0,0.0,12.0,12.0,0.0
326,2,12000000.0,41.0,24.0,6.0,4.527850082067333,10.0,1.0,0.0,0.0,6.0,9.0,0.0
327,2,11999999.0,49.0,32.0,8.0,3.947382508386401,7.0,1.0,1.0,0.0,6.0,7.0,0.0
328,2,12000000.0,42.0,32.0,5.0,2.147977526305718,0.0,0.0,1.0,1.0,2.0,9.0,0.0
329,2,12000000.0,43.0,33.0,6.0,2.147977526305718,5.0,1.0,1.0,1.0,2.0,9.0,0.0
330,3,12050000.0,64.0,40.0,6.0,4.157522640749412,6.0,1.0,0.0,0.0,4.0,9.0,0.0
331,3,12050000.0,64.0,40.0,6.0,4.157522640749412,7.0,1.0,1.0,0.0,4.0,9.0,0.0
332,2,12109916.0,53.0,36.0,7.0,3.7284618830851484,7.0,1.0,1.0,0.0,6.0,9.0,0.0
333,2,12100000.0,54.0,37.0,12.0,4.231506771123974,5.0,1.0,1.0,0.0,7.0,9.0,0.0
334,1,12149427.0,38.0,0.0,1.0,2.9535529068609896,8.0,1.0,1.0,0.0,2.0,7.0,0.0
335,1,12149400.0,38.0,31.0,8.0,2.900390917853843,5.0,1.0,1.0,0.0,2.0,7.0,0.0
336,3,35999999.0,85.0,57.0,14.0,1.6553163561046464,8.0,1.0,0.0,0.0,2.0,6.0,0.0
337,2,18000000.0,48.0,34.0,7.0,1.2643092827303117,4.0,1.0,0.0,0.0,2.0,3.0,0.0
338,3,156154180.0,140.0,115.0,10.0,1.916276817744196,12.0,1.0,0.0,0.0,6.0,7.0,0.0
339,1,12149427.0,38.0,0.0,1.0,2.9535529068609896,8.0,1.0,1.0,1.0,2.0,7.0,0.0
340,1,12149427.0,38.0,0.0,1.0,2.9535529068609896,8.0,1.0,1.0,0.0,2.0,7.0,0.0
341,3,12150000.0,60.0,35.0,15.0,3.9807258577190563,0.0,0.0,0.0,0.0,5.0,9.0,0.0
342,1,12177741.0,38.0,0.0,1.0,2.920392355582761,5.0,1.0,1.0,1.0,2.0,7.0,0.0
343,1,12177740.0,38.0,0.0,1.0,2.9535529068609896,8.0,1.0,1.0,0.0,2.0,7.0,0.0
344,3,12200000.0,64.0,40.0,6.0,4.157522640749412,5.0,1.0,1.0,0.0,4.0,9.0,0.0
345,2,12200000.0,45.0,30.0,6.0,3.4681739199794768,15.0,1.0,0.0,0.0,7.0,12.0,0.0
346,3,12200000.0,60.0,43.0,6.0,3.9807258577190563,10.0,1.0,0.0,0.0,5.0,9.0,0.0
347,2,12200000.0,36.0,28.0,5.0,2.655025172983266,5.0,1.0,1.0,0.0,2.0,5.0,0.0
348,1,12240000.0,30.0,0.0,1.0,2.8059534874909,12.0,1.0,0.0,0.0,1.0,8.0,0.0
349,2,12250000.0,51.0,30.0,9.0,3.0597877510876716,7.0,1.0,1.0,0.0,12.0,12.0,0.0
350,1,12300000.0,36.0,19.0,10.0,3.166169910236865,5.0,1.0,1.0,0.0,3.0,14.0,0.0
351,3,12300000.0,51.0,33.0,6.0,3.9990102745558973,10.0,1.0,1.0,0.0,6.0,9.0,0.0
352,2,12300000.0,50.0,32.0,8.0,3.822521501085835,8.0,1.0,1.0,0.0,5.0,12.0,0.0
353,2,12300000.0,50.0,31.0,9.0,3.541061105615395,7.0,1.0,1.0,0.0,12.0,12.0,0.0
354,3,12312000.0,64.0,43.0,8.0,2.682218423183688,5.0,1.0,0.0,0.0,8.0,16.0,0.0
355,3,12350000.0,55.0,42.0,6.0,2.1492953294566663,8.0,1.0,1.0,0.0,2.0,5.0,0.0
356,3,12357700.0,64.0,45.0,3.0,4.199783454105702,0.0,0.0,1.0,0.0,6.0,19.0,0.0
357,1,12393120.0,38.0,0.0,1.0,2.9535529068609896,8.0,1.0,1.0,0.0,3.0,7.0,0.0
358,2,12400000.0,38.0,25.0,6.0,2.600987741643073,0.0,0.0,0.0,0.0,9.0,9.0,0.0
359,1,12450000.0,38.0,21.0,8.0,3.1681707629544222,10.0,1.0,1.0,0.0,5.0,6.0,0.0
360,1,12480000.0,47.0,22.0,10.0,3.20824783795771,7.0,1.0,0.0,0.0,8.0,9.0,0.0
361,3,12490000.0,56.0,45.0,6.0,2.842126346471614,3.0,1.0,1.0,0.0,3.0,5.0,0.0
362,1,12000000.0,40.0,19.0,10.0,3.9729686680471294,2.0,1.0,0.0,0.0,5.0,17.0,0.0
363,1,12500000.0,40.0,23.0,8.0,2.6507955356870414,2.0,1.0,1.0,0.0,5.0,9.0,0.0
364,2,9389600.0,48.0,28.0,11.0,2.682218423183688,10.0,1.0,0.0,0.0,4.0,16.0,0.0
365,2,90000000.0,114.0,45.0,15.0,1.4469764676604577,7.0,1.0,0.0,0.0,2.0,8.0,0.0
366,,708000000.0,456.0,195.0,26.0,2.244432678252715,8.0,1.0,1.0,0.0,5.0,5.0,0.0
367,2,12500000.0,50.0,30.0,8.0,4.0784795465726775,7.0,1.0,0.0,0.0,10.0,17.0,0.0
368,2,12500000.0,53.0,35.0,10.0,3.590134353029796,10.0,1.0,1.0,0.0,4.0,5.0,0.0
369,2,12500000.0,56.0,30.0,9.0,5.820735095309336,12.0,1.0,1.0,0.0,2.0,12.0,0.0
370,1,12533034.0,38.0,0.0,1.0,2.9535529068609896,8.0,1.0,1.0,0.0,2.0,7.0,0.0
371,3,12250000.0,60.0,43.0,6.0,3.9807258577190563,7.0,1.0,0.0,0.0,5.0,9.0,0.0
372,3,12600000.0,60.0,49.0,6.0,3.9807258577190563,10.0,1.0,1.0,0.0,5.0,9.0,0.0
373,1,12600000.0,39.0,0.0,1.0,4.0793683027816625,5.0,1.0,0.0,0.0,7.0,10.0,0.0
374,1,12600000.0,38.0,38.0,1.0,4.0793683027816625,7.0,1.0,0.0,0.0,7.0,10.0,0.0
375,1,12600000.0,37.0,37.0,0.0,4.109001548258632,3.0,1.0,0.0,1.0,7.0,10.0,0.0
376,1,12600000.0,38.0,31.0,8.0,4.109001548258632,5.0,1.0,1.0,1.0,6.0,8.0,0.0
377,2,12600000.0,37.0,0.0,0.0,2.655025172983266,13.0,1.0,0.0,1.0,2.0,5.0,0.0
378,1,12600000.0,40.0,0.0,40.0,4.079333572472215,5.0,1.0,0.0,0.0,8.0,8.0,0.0
379,1,12614713.0,38.0,0.0,1.0,2.9535529068609896,8.0,1.0,1.0,0.0,4.0,7.0,0.0
380,2,12646834.0,50.0,30.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,2.0,8.0,0.0
381,1,12646834.0,50.0,25.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,2.0,8.0,0.0
382,1,12646834.0,50.0,50.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,2.0,50.0,0.0
383,1,12751098.0,60.0,60.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,5.0,60.0,0.0
384,3,12800000.0,56.0,40.0,5.0,4.499356741907424,12.0,1.0,1.0,0.0,4.0,9.0,0.0
385,1,12888859.0,38.0,0.0,1.0,2.9535529068609896,8.0,1.0,1.0,0.0,5.0,7.0,0.0
386,3,12900000.0,58.0,39.0,6.0,3.2896331470676117,12.0,1.0,1.0,0.0,3.0,12.0,0.0
387,2,12900000.0,48.0,32.0,6.0,2.657625796251068,0.0,0.0,0.0,1.0,2.0,6.0,0.0
388,2,12900000.0,39.0,23.0,6.0,1.605603390005297,9.0,1.0,0.0,0.0,2.0,12.0,0.0
389,2,12900000.0,54.0,44.0,1.0,5.288066833807782,0.0,0.0,0.0,1.0,4.0,5.0,0.0
390,2,12950000.0,45.0,25.0,6.0,4.043966758974985,0.0,0.0,0.0,0.0,4.0,12.0,0.0
391,2,12950000.0,53.0,32.0,8.0,3.715450935330233,0.0,0.0,1.0,0.0,8.0,17.0,0.0
392,2,33596731.0,88.0,1.0,0.0,5.287684541410518,4.0,1.0,0.0,0.0,19.0,86.0,0.0
393,3,100017383.0,114.0,60.0,10.0,0.8549672479675167,2.0,1.0,1.0,0.0,4.0,7.0,0.0
394,3,33000000.0,75.0,50.0,25.0,2.5674793495071735,6.0,1.0,1.0,0.0,5.0,7.0,0.0
395,2,13000000.0,52.0,52.0,1.0,4.109001548258632,5.0,1.0,0.0,0.0,4.0,7.0,0.0
396,3,13000000.0,65.0,38.0,8.0,4.654048481125247,0.0,0.0,1.0,1.0,2.0,5.0,0.0
397,2,13000000.0,56.0,28.0,10.0,2.4331477577942193,5.0,1.0,1.0,0.0,1.0,16.0,0.0
398,1,13000000.0,26.0,20.0,6.0,2.6096111506494375,6.0,1.0,1.0,1.0,10.0,12.0,0.0
399,2,13000000.0,40.0,29.0,8.0,3.5303883021384603,6.0,1.0,0.0,0.0,6.0,12.0,0.0
400,2,13000000.0,58.0,39.0,7.0,3.8440422655370656,3.0,1.0,1.0,0.0,11.0,12.0,0.0
401,1,13000000.0,36.0,19.0,9.0,1.9016712492033436,5.0,1.0,1.0,0.0,5.0,12.0,0.0
402,1,13000000.0,26.0,0.0,1.0,2.6096111506494375,3.0,1.0,1.0,1.0,10.0,12.0,0.0
403,3,13000000.0,58.0,44.0,6.0,3.9190192390376533,13.0,1.0,0.0,0.0,2.0,9.0,0.0
404,3,13000000.0,57.0,43.0,6.0,3.018546296404223,4.0,1.0,0.0,0.0,5.0,5.0,0.0
405,2,13000000.0,67.0,40.0,3.0,3.9585047833703344,7.0,1.0,1.0,0.0,3.0,44.0,0.0
406,2,13000000.0,55.0,34.0,9.0,2.441990720135555,9.0,1.0,1.0,0.0,2.0,6.0,0.0
407,2,13000000.0,64.0,34.0,13.0,4.248246053297887,11.0,1.0,0.0,0.0,2.0,17.0,0.0
408,2,13000000.0,64.0,34.0,12.0,3.6715292091946155,5.0,1.0,1.0,0.0,3.0,16.0,0.0
409,2,13000000.0,51.0,51.0,1.0,4.109001548258632,6.0,1.0,0.0,0.0,4.0,7.0,0.0
410,2,13000000.0,41.0,26.0,8.0,2.249462146548823,7.0,1.0,1.0,0.0,8.0,12.0,0.0
411,2,13000000.0,60.0,32.0,9.0,6.247760609029059,0.0,0.0,1.0,0.0,5.0,9.0,0.0
412,2,13000000.0,63.0,35.0,11.0,2.648562623380954,5.0,1.0,1.0,0.0,2.0,9.0,0.0
413,1,13149940.0,38.0,0.0,1.0,2.920392355582761,5.0,1.0,1.0,1.0,7.0,7.0,0.0
414,1,13149940.0,38.0,0.0,1.0,2.9535529068609896,8.0,1.0,1.0,0.0,7.0,7.0,0.0
415,2,13200000.0,58.0,33.0,9.0,4.503829976022604,4.0,1.0,0.0,0.0,5.0,9.0,0.0
416,3,13200000.0,54.0,30.0,10.0,4.001975677019494,9.0,1.0,1.0,0.0,2.0,8.0,0.0
417,2,13200000.0,44.0,30.0,5.0,2.507353443269324,11.0,1.0,0.0,0.0,2.0,5.0,0.0
418,3,13300000.0,64.0,43.0,10.0,3.541061105615395,6.0,1.0,0.0,0.0,2.0,12.0,0.0
419,4,13300000.0,62.0,42.0,6.0,3.2888604910127346,7.0,1.0,0.0,0.0,9.0,9.0,0.0
420,3,48000000.0,148.0,57.0,14.0,2.7852984378923002,7.0,1.0,1.0,0.0,6.0,9.0,0.0
421,1,18356000.0,48.0,18.0,10.0,2.1599661621017194,6.0,1.0,1.0,0.0,3.0,8.0,0.0
422,3,60000000.0,124.0,69.0,13.0,2.10198106786649,0.0,0.0,0.0,0.0,7.0,8.0,0.0
423,1,13300000.0,43.0,35.0,8.0,4.0793683027816625,5.0,1.0,1.0,0.0,2.0,9.0,0.0
424,2,13300000.0,53.0,32.0,9.0,4.17045334758063,5.0,1.0,1.0,0.0,14.0,17.0,0.0
425,1,13381884.0,37.0,0.0,1.0,2.920392355582761,5.0,1.0,1.0,1.0,7.0,7.0,0.0
426,2,13399000.0,55.0,34.0,8.0,3.707148961870297,9.0,1.0,1.0,0.0,4.0,5.0,0.0
427,2,13400000.0,51.0,30.0,10.0,4.246208315747125,12.0,1.0,1.0,0.0,2.0,17.0,0.0
428,3,13400000.0,63.0,45.0,7.0,3.5216165083259328,5.0,1.0,0.0,0.0,1.0,5.0,0.0
429,3,13450000.0,75.0,56.0,7.0,2.5272891722032664,15.0,1.0,1.0,0.0,5.0,5.0,0.0
430,1,13490000.0,46.0,21.0,11.0,3.651380750546506,15.0,1.0,1.0,0.0,13.0,16.0,0.0
431,2,13500000.0,63.0,43.0,8.0,4.512250451638441,5.0,1.0,1.0,0.0,1.0,6.0,0.0
432,2,13500000.0,63.0,43.0,10.0,3.3374983182439495,10.0,1.0,0.0,0.0,4.0,6.0,0.0
433,2,13500000.0,70.0,52.0,8.0,3.1946023561696455,1.0,1.0,1.0,0.0,2.0,8.0,0.0
434,2,13500000.0,52.0,32.0,8.0,2.3023429862952836,3.0,1.0,0.0,0.0,3.0,8.0,0.0
435,3,13500000.0,55.0,40.0,5.0,2.5278410458312264,5.0,1.0,1.0,0.0,2.0,5.0,0.0
436,1,13500000.0,42.0,18.0,11.0,2.500148501300793,11.0,1.0,1.0,0.0,1.0,5.0,0.0
437,2,13500000.0,58.0,31.0,9.0,4.965112048328674,15.0,1.0,0.0,0.0,8.0,22.0,0.0
438,2,13600000.0,53.0,33.0,11.0,2.3123334159063806,7.0,1.0,1.0,0.0,2.0,7.0,0.0
439,3,13600000.0,64.0,43.0,9.0,4.319764190133732,10.0,1.0,0.0,1.0,1.0,12.0,0.0
440,3,13600000.0,65.0,44.0,11.0,4.375844273316196,3.0,1.0,1.0,0.0,8.0,12.0,0.0
441,1,13641600.0,39.0,0.0,1.0,4.109001548258632,5.0,1.0,0.0,0.0,9.0,10.0,0.0
442,2,13700000.0,53.0,32.0,8.0,2.542004421414736,5.0,1.0,0.0,1.0,8.0,11.0,0.0
443,1,13748136.0,54.0,54.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,54.0,0.0
444,2,13800000.0,57.0,37.0,10.0,4.090881134603367,10.0,1.0,0.0,0.0,4.0,5.0,0.0
445,2,13800000.0,52.0,27.0,8.0,2.592354586610481,8.0,1.0,1.0,0.0,5.0,12.0,0.0
446,2,13850000.0,43.0,23.0,7.0,3.4471756726728744,3.0,1.0,0.0,0.0,10.0,12.0,0.0
447,1,13889099.0,39.0,0.0,1.0,2.920392355582761,5.0,1.0,1.0,1.0,2.0,7.0,0.0
448,3,47000000.0,114.0,53.0,21.0,2.099705644048948,6.0,1.0,0.0,0.0,4.0,6.0,0.0
449,4,110000000.0,144.0,55.0,38.0,3.510958734195867,9.0,1.0,1.0,0.0,7.0,11.0,0.0
450,3,87000000.0,113.0,90.0,15.0,2.6826495557592707,3.0,1.0,1.0,1.0,1.0,14.0,0.0
451,1,13900000.0,42.0,34.0,2.0,2.2541234471934266,7.0,1.0,0.0,0.0,5.0,17.0,0.0
452,3,13900000.0,60.0,39.0,9.0,4.477953018120408,7.0,1.0,1.0,1.0,3.0,6.0,0.0
453,2,13900000.0,58.0,36.0,8.0,3.2784375386363958,0.0,0.0,1.0,0.0,6.0,6.0,0.0
454,3,13900000.0,83.0,54.0,11.0,4.105911384104092,12.0,1.0,0.0,0.0,2.0,5.0,0.0
455,3,13900000.0,92.0,57.0,1.0,4.339538197682832,4.0,1.0,0.0,0.0,2.0,9.0,0.0
456,1,13906174.0,39.0,0.0,1.0,2.920392355582761,5.0,1.0,1.0,1.0,7.0,7.0,0.0
457,2,13950000.0,57.0,35.0,9.0,2.981107150699286,9.0,1.0,0.0,0.0,5.0,16.0,0.0
458,2,13950579.0,79.0,40.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,3.0,4.0,0.0
459,3,13950579.0,79.0,50.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,3.0,4.0,0.0
460,1,13950579.0,79.0,30.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,3.0,4.0,0.0
461,3,13950579.0,79.0,79.0,1.0,4.101181851472022,5.0,1.0,0.0,1.0,3.0,6.0,0.0
462,1,13950579.0,79.0,79.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,3.0,79.0,0.0
463,1,14022008.0,38.0,28.0,10.0,3.3295352799348743,8.0,1.0,1.0,0.0,3.0,8.0,0.0
464,2,13999000.0,42.0,17.0,9.0,4.61760238499053,10.0,1.0,1.0,0.0,5.0,11.0,0.0
465,1,13999000.0,42.0,17.0,9.0,4.61760238499053,10.0,1.0,1.0,0.0,5.0,11.0,0.0
466,2,14000000.0,52.0,31.0,9.0,4.25394722382746,4.0,1.0,1.0,0.0,13.0,14.0,0.0
467,2,14000000.0,56.0,43.0,10.0,2.1492953294566663,5.0,1.0,1.0,0.0,3.0,5.0,0.0
468,3,14000000.0,78.0,52.0,9.0,5.115066025190175,15.0,1.0,0.0,0.0,5.0,5.0,0.0
469,2,14000000.0,52.0,30.0,8.0,4.166983256758428,9.0,1.0,1.0,0.0,8.0,12.0,0.0
470,2,14000000.0,60.0,38.0,10.0,3.7501954851705315,4.0,1.0,1.0,0.0,5.0,8.0,0.0
471,2,14000000.0,53.0,29.0,8.0,2.775494429623088,10.0,1.0,1.0,0.0,9.0,12.0,0.0
472,3,14000000.0,58.0,45.0,6.0,3.6711572097768337,3.0,1.0,0.0,0.0,2.0,8.0,0.0
473,3,14100000.0,78.0,53.0,9.0,5.115066025190175,15.0,1.0,1.0,0.0,5.0,5.0,0.0
474,2,14100000.0,54.0,32.0,8.0,2.8938402138365302,11.0,1.0,1.0,0.0,12.0,12.0,0.0
475,1,14153163.0,37.0,0.0,1.0,2.920392355582761,5.0,1.0,1.0,1.0,6.0,7.0,0.0
476,4,128000000.0,157.0,90.0,25.0,2.225509571465729,5.0,1.0,1.0,0.0,4.0,7.0,0.0
